; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:28:20
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:28:16.563
SystemTime, Time(s), meow
'2026-08-22 08:28:16.565498900,0.002498900,0
'2026-08-22 08:28:16.565510200,0.002510200,1
'2026-08-22 08:28:16.565524800,0.002524800,0
'2026-08-22 08:28:16.565536300,0.002536300,1
'2026-08-22 08:28:16.565551100,0.002551100,0
'2026-08-22 08:28:16.565551300,0.002551300,1
'2026-08-22 08:28:16.565551400,0.002551400,0
'2026-08-22 08:28:16.565562400,0.002562400,1
'2026-08-22 08:28:16.565577100,0.002577100,0
'2026-08-22 08:28:16.565588500,0.002588500,1
'2026-08-22 08:28:16.565603200,0.002603200,0
'2026-08-22 08:28:16.565611200,0.002611200,1
'2026-08-22 08:28:16.565611300,0.002611300,0
'2026-08-22 08:28:16.565614500,0.002614500,1
'2026-08-22 08:28:16.565629200,0.002629200,0
'2026-08-22 08:28:16.565631100,0.002631100,1
'2026-08-22 08:28:16.565631200,0.002631200,0
'2026-08-22 08:28:16.565640600,0.002640600,1
'2026-08-22 08:28:16.565655300,0.002655300,0
'2026-08-22 08:28:16.565666700,0.002666700,1
'2026-08-22 08:28:16.565681600,0.002681600,0
'2026-08-22 08:28:16.565692700,0.002692700,1
'2026-08-22 08:28:16.565707300,0.002707300,0
'2026-08-22 08:28:16.565718800,0.002718800,1
'2026-08-22 08:28:16.565733600,0.002733600,0
'2026-08-22 08:28:16.565741100,0.002741100,1
'2026-08-22 08:28:16.565741200,0.002741200,0
'2026-08-22 08:28:16.565744900,0.002744900,1
'2026-08-22 08:28:16.565759500,0.002759500,0
'2026-08-22 08:28:16.565759700,0.002759700,1
'2026-08-22 08:28:16.565759800,0.002759800,0
'2026-08-22 08:28:16.565760300,0.002760300,1
'2026-08-22 08:28:16.565760400,0.002760400,0
'2026-08-22 08:28:16.565761500,0.002761500,1
'2026-08-22 08:28:16.565761600,0.002761600,0
'2026-08-22 08:28:16.565770900,0.002770900,1
'2026-08-22 08:28:16.565785600,0.002785600,0
'2026-08-22 08:28:16.565797000,0.002797000,1
'2026-08-22 08:28:16.565811800,0.002811800,0
'2026-08-22 08:28:16.565811900,0.002811900,1
'2026-08-22 08:28:16.565812000,0.002812000,0
'2026-08-22 08:28:16.565823100,0.002823100,1
'2026-08-22 08:28:16.565837700,0.002837700,0
'2026-08-22 08:28:16.565849100,0.002849100,1
'2026-08-22 08:28:16.565864000,0.002864000,0
'2026-08-22 08:28:16.565864200,0.002864200,1
'2026-08-22 08:28:16.565864300,0.002864300,0
'2026-08-22 08:28:16.565875200,0.002875200,1
'2026-08-22 08:28:16.565889800,0.002889800,0
'2026-08-22 08:28:16.565890000,0.002890000,1
'2026-08-22 08:28:16.565890100,0.002890100,0
'2026-08-22 08:28:16.565901300,0.002901300,1
'2026-08-22 08:28:16.565915900,0.002915900,0
'2026-08-22 08:28:16.565927400,0.002927400,1
'2026-08-22 08:28:16.565942200,0.002942200,0
'2026-08-22 08:28:16.565953400,0.002953400,1
'2026-08-22 08:28:16.565968300,0.002968300,0
'2026-08-22 08:28:16.565979500,0.002979500,1
'2026-08-22 08:28:16.565994600,0.002994600,0
'2026-08-22 08:28:16.566005600,0.003005600,1
'2026-08-22 08:28:16.566020400,0.003020400,0
'2026-08-22 08:28:16.566031600,0.003031600,1
'2026-08-22 08:28:16.566046200,0.003046200,0
'2026-08-22 08:28:16.566057700,0.003057700,1
'2026-08-22 08:28:16.566073000,0.003073000,0
'2026-08-22 08:28:16.566073100,0.003073100,1
'2026-08-22 08:28:16.566073200,0.003073200,0
'2026-08-22 08:28:16.566073300,0.003073300,1
'2026-08-22 08:28:16.566073400,0.003073400,0
'2026-08-22 08:28:16.566083800,0.003083800,1
'2026-08-22 08:28:16.566098200,0.003098200,0
'2026-08-22 08:28:16.566098400,0.003098400,1
'2026-08-22 08:28:16.566098500,0.003098500,0
'2026-08-22 08:28:16.566109800,0.003109800,1
'2026-08-22 08:28:16.566124600,0.003124600,0
'2026-08-22 08:28:16.566124700,0.003124700,1
'2026-08-22 08:28:16.566124800,0.003124800,0
'2026-08-22 08:28:16.566135900,0.003135900,1
'2026-08-22 08:28:16.566150600,0.003150600,0
'2026-08-22 08:28:16.566157700,0.003157700,1
'2026-08-22 08:28:16.566157800,0.003157800,0
'2026-08-22 08:28:16.566162000,0.003162000,1
'2026-08-22 08:28:16.566176500,0.003176500,0
'2026-08-22 08:28:16.566188100,0.003188100,1
'2026-08-22 08:28:16.566203000,0.003203000,0
'2026-08-22 08:28:16.566214100,0.003214100,1
'2026-08-22 08:28:16.566228800,0.003228800,0
'2026-08-22 08:28:16.566240200,0.003240200,1
'2026-08-22 08:28:16.566255000,0.003255000,0
'2026-08-22 08:28:16.566255100,0.003255100,1
