; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:28:51
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:28:41.742
SystemTime, Time(s), meow
'2026-08-22 08:28:41.744839100,0.002839100,0
'2026-08-22 08:28:41.744850300,0.002850300,1
'2026-08-22 08:28:41.744865300,0.002865300,0
'2026-08-22 08:28:41.744876400,0.002876400,1
'2026-08-22 08:28:41.744891200,0.002891200,0
'2026-08-22 08:28:41.744891400,0.002891400,1
'2026-08-22 08:28:41.744891500,0.002891500,0
'2026-08-22 08:28:41.744895500,0.002895500,1
'2026-08-22 08:28:41.744895600,0.002895600,0
'2026-08-22 08:28:41.744902400,0.002902400,1
'2026-08-22 08:28:41.744917400,0.002917400,0
'2026-08-22 08:28:41.744917700,0.002917700,1
'2026-08-22 08:28:41.744917800,0.002917800,0
'2026-08-22 08:28:41.744928500,0.002928500,1
'2026-08-22 08:28:41.744943200,0.002943200,0
'2026-08-22 08:28:41.744943400,0.002943400,1
'2026-08-22 08:28:41.744943500,0.002943500,0
'2026-08-22 08:28:41.744954600,0.002954600,1
'2026-08-22 08:28:41.744969400,0.002969400,0
'2026-08-22 08:28:41.744980700,0.002980700,1
'2026-08-22 08:28:41.744995800,0.002995800,0
'2026-08-22 08:28:41.745006800,0.003006800,1
'2026-08-22 08:28:41.745021600,0.003021600,0
'2026-08-22 08:28:41.745021700,0.003021700,1
'2026-08-22 08:28:41.745021800,0.003021800,0
'2026-08-22 08:28:41.745030400,0.003030400,1
'2026-08-22 08:28:41.745030500,0.003030500,0
'2026-08-22 08:28:41.745032900,0.003032900,1
'2026-08-22 08:28:41.745048000,0.003048000,0
'2026-08-22 08:28:41.745048500,0.003048500,1
'2026-08-22 08:28:41.745048600,0.003048600,0
'2026-08-22 08:28:41.745049100,0.003049100,1
'2026-08-22 08:28:41.745049200,0.003049200,0
'2026-08-22 08:28:41.745058900,0.003058900,1
'2026-08-22 08:28:41.745073700,0.003073700,0
'2026-08-22 08:28:41.745078300,0.003078300,1
'2026-08-22 08:28:41.745078400,0.003078400,0
'2026-08-22 08:28:41.745085000,0.003085000,1
'2026-08-22 08:28:41.745100000,0.003100000,0
'2026-08-22 08:28:41.745111100,0.003111100,1
'2026-08-22 08:28:41.745126000,0.003126000,0
